8.242903776465489996e-01,1.170921249556554789e-04,5.735506945568376036e-01
4.311554677999827612e-01,8.563436498443657285e-01,3.019022651626059317e-01
3.241689898112135038e-01,9.487450663842584841e-01,3.855265115390728412e-04
4.491171022199447749e-01,6.261075765218098166e-01,6.459487700548862676e-01
1.121820946223788738e-07,8.808631615540457593e-01,4.853434112761200736e-01
5.606936427972494252e-01,8.310301337279194511e-01,1.124880444078794168e-04
2.710475083974172583e-01,4.531534950212349755e-01,8.527989347053257507e-01
9.120048549074829536e-01,2.751387625103225432e-01,3.121181138894080775e-01
8.493381996304418813e-01,3.272502797898870636e-02,5.386641201286953562e-01
4.764542254724395409e-01,2.213851395530095517e-04,8.820397231618806178e-01
8.551809772204747029e-01,5.271103948653835802e-01,3.791889195155583969e-05
8.314831339613592415e-03,8.033310784283714812e-01,5.983700531495879105e-01
5.560730988209787277e-03,4.318250583758971306e-01,9.036801124342812574e-01
8.536165789628334943e-01,3.261966568239228481e-01,4.166012754197345180e-01
7.483681289839460016e-01,4.838588964517077651e-01,4.579115858708594500e-01
3.614208619863912841e-01,5.829993987999885219e-01,7.345412594552687136e-01
1.334081359995752808e-03,9.092117652818892948e-01,4.282424542700535297e-01
5.460076515058517321e-01,5.804012369571486252e-01,6.117550047320239326e-01
2.404626579813127774e-01,1.184249832189582528e-04,9.733528894044866098e-01
7.076309855906183222e-01,7.136652597942320098e-01,3.962346430162845719e-03
6.304348334228744299e-01,6.315421272054703161e-01,4.602680993427189504e-01
7.709074694310299458e-01,6.408021890739464821e-01,4.011366736383685462e-05
2.964323324142021376e-01,6.524033252421923557e-01,7.022211612514935863e-01
5.925832484129287536e-01,6.144154631457644511e-01,5.355706375221582771e-01
4.975940099120814142e-01,5.312645064171136466e-01,6.910897782723935956e-01
7.026162519658005756e-01,5.754182047135111278e-01,4.338024392774530447e-01
3.740912062663701210e-08,4.879546070134388458e-01,8.756688534181070738e-01
7.428277385564647783e-01,6.738476129868415931e-01,2.054310195945717389e-04
7.913578446739186756e-01,3.605696003280122741e-01,5.013495879245186693e-01
4.521086926588577803e-01,7.432966430761341892e-01,4.985704103655946851e-01
2.880898825091165460e-01,5.349274369788699079e-01,7.988882207003963343e-01
7.121692024143816413e-01,9.989022282159798309e-04,7.082794783020562868e-01
3.277404422600557199e-01,2.809750812437969403e-04,9.463528925128125158e-01
9.092019261818314879e-01,4.254557609997157153e-01,5.526005476316358817e-04
4.076951475555196103e-01,9.150322147517663263e-01,2.934640852932798795e-05
3.013779532151564799e-01,8.106225485172846579e-01,5.110477248328517685e-01
7.478748679759054108e-01,2.933195523336270538e-01,6.038486016895587838e-01
5.859768064224619710e-01,4.059460611972617317e-01,7.053303020901962039e-01
3.036507797654535712e-01,9.074065603367152955e-01,3.052837899703185753e-01
6.168301458558692607e-01,7.976576528807217681e-01,5.279535642227366016e-07
6.628074020838544689e-01,7.529816364323923539e-01,2.779824429200639704e-05
7.449026359934534103e-01,6.018248713699200225e-01,2.966991025674270976e-01
4.834890789679416323e-01,8.013698918759404322e-01,3.658712470468039046e-01
1.227370797270171303e-03,6.832953218941106854e-01,7.378952336473094675e-01
4.453405150262577938e-02,1.601413139582247014e-01,9.878004862400585617e-01
2.520967443508154160e-01,9.694082999822020152e-01,1.470131126518852804e-04
7.934894612645136958e-01,1.947755981896773757e-04,6.148122967619956691e-01
6.404135768166422382e-01,7.059212810829453844e-01,3.177991267219276161e-01
4.083012108213147084e-01,3.841952636340434935e-01,8.343461291055157547e-01
9.770248696255967591e-01,2.315730088394552799e-01,1.724431517160121243e-06
3.419618055538291347e-06,3.419618055598611528e-06,1.000294346588767702e+00
1.758147168578722106e-04,9.778100878454037970e-01,2.210975874257516960e-01
9.794121279901050192e-01,4.006006956573786868e-04,2.075596235692100111e-01
3.595665041211988378e-01,7.011318000623245617e-01,6.200616039229915888e-01
9.297079906665605131e-01,7.080013815686145816e-04,3.803839513814520346e-01
6.248481781848236327e-01,4.602065858848977120e-01,6.351895290796152338e-01
7.485732331945387230e-01,2.353949055786027636e-04,6.650211217906895067e-01
4.993015121890018726e-01,2.059321663067616714e-01,8.454882894342066191e-01
1.636713061745944655e-04,7.203111772756098929e-01,6.976339171845022946e-01
8.675905508562117285e-01,4.319836573906967181e-01,2.658818371907927247e-01
9.549053326428436073e-01,7.355641498351378816e-06,2.995699358768463272e-01
4.819669525651548714e-01,3.764563153093606895e-01,7.980784687798154753e-01
5.524345583251233371e-01,3.382497151196457996e-01,7.650930576649667136e-01
5.417781222481808934e-01,7.226669998789789773e-01,4.346667877733976781e-01
5.898986846341846002e-01,7.609140769333029297e-01,3.016373981838113560e-01
5.166353250470372138e-03,2.672435426911499712e-01,9.653374071892102393e-01
3.197141388683309438e-01,7.632213882348899414e-01,5.667609424881731028e-01
6.180602354883925065e-01,2.123425536732020881e-04,7.895320716862139765e-01
1.886788507867540043e-03,9.350112996290932399e-01,3.672578795804045115e-01
5.606853253625203592e-01,1.020163630458987680e-03,8.370545154154832579e-01
5.095728101970495860e-01,6.743969893471325472e-01,5.471535927421514733e-01
9.108124201952637611e-01,4.020711313263474135e-04,4.227090389440379403e-01
2.765506828026469410e-01,2.886982383105691219e-01,9.186649162146067749e-01
9.262913430539688742e-01,3.818894690715096130e-01,4.022155911819055504e-04
5.373347143209634524e-05,8.395925869118981977e-01,5.493472559110292863e-01
8.115821711029915786e-01,5.920404790819506768e-01,6.391979820256556307e-05
6.518792226435373705e-01,5.332229135576445067e-01,5.531265157718068259e-01
2.666005620200165467e-04,5.540844022391521184e-01,8.365599443613839226e-01
8.775372502147089637e-01,2.618059985819618917e-03,4.886062474788377963e-01
6.792077326730006082e-01,6.766112826841991224e-01,2.869237083916077458e-01
