1.875611581828594776e+00,2.741746975676259801e+00,3.691952156379760375e+00,4.590900003494309267e+00,5.458138322266357534e+00,1.298505095154219413e+00,1.351455205934777304e+00
1.876347845446870277e+00,2.742159925459140002e+00,3.699248948124660430e+00,4.578975153949033761e+00,5.456381165829423452e+00,1.301577204249535935e+00,1.351037640380148952e+00
1.875857376547935162e+00,2.742859118940355057e+00,3.690630575915967881e+00,4.590412521322659423e+00,5.457086480196785772e+00,1.300247672170681934e+00,1.352956372092068094e+00
1.876648142084183846e+00,2.741702991956495694e+00,3.698986414499170650e+00,4.582904620698962539e+00,5.451539812971417653e+00,1.301127160138678018e+00,1.351872929393849176e+00
1.876419276062129438e+00,2.741846424585912878e+00,3.687689242613268803e+00,4.596743648301464091e+00,5.453778641848337827e+00,1.300243396046097288e+00,1.352692021741813910e+00
1.880200552348791021e+00,2.739242818823622194e+00,3.677145987080089995e+00,4.588983537970177551e+00,5.468699560468350818e+00,1.301996612958457256e+00,1.351479062531298458e+00
1.880688592631817979e+00,2.740503548597341243e+00,3.678006316908014384e+00,4.582536941865718916e+00,5.469480960683736903e+00,1.298525466680338525e+00,1.354987613943638536e+00
1.875478878784072823e+00,2.738262496674277902e+00,3.692074198586234868e+00,4.595294868330355165e+00,5.461930653494849963e+00,1.298606781134945098e+00,1.352343743071957816e+00
1.874588701403010038e+00,2.737199508190042430e+00,3.690581891238279066e+00,4.590588915911758328e+00,5.477379206711852078e+00,1.298723106570084385e+00,1.352001686184862717e+00
1.879455768149374428e+00,2.737722735614192437e+00,3.677167392996685713e+00,4.596468409151882817e+00,5.466798342384935339e+00,1.299788538652989045e+00,1.353183712597722632e+00
1.879842668260572003e+00,2.738547948601023130e+00,3.677554154059770486e+00,4.592178424476703213e+00,5.467503106752921838e+00,1.299995610239429222e+00,1.353811019053078546e+00
1.874704808532788203e+00,2.738539625899949925e+00,3.691068944776347394e+00,4.587270124888774170e+00,5.476727230883462028e+00,1.300134478943601568e+00,1.351854820654261768e+00
1.879849991858307590e+00,2.737940782695448494e+00,3.676986029987245441e+00,4.593412017388661006e+00,5.468399983058220393e+00,1.299283207735163481e+00,1.354755116219034106e+00
1.875296926210478610e+00,2.741202623729718901e+00,3.691678314525013160e+00,4.590625604748155730e+00,5.461843557092994850e+00,1.298859101155128037e+00,1.355154783507567906e+00
1.878323255574574580e+00,2.735340389206174283e+00,3.684469790076371432e+00,4.589522610510866407e+00,5.474716072493742480e+00,1.298786416883675576e+00,1.351401232513151918e+00
1.875083085719182030e+00,2.740609659539111398e+00,3.688275028289488056e+00,4.591301918870306586e+00,5.469325234570292515e+00,1.299520527056607255e+00,1.355405797279214397e+00
1.874701859648012947e+00,2.738526798894000969e+00,3.692843174967976871e+00,4.589184580468630870e+00,5.471363796816829606e+00,1.300386096422837756e+00,1.351685065586113010e+00
1.875450504134900109e+00,2.741572966085964236e+00,3.691056108946680681e+00,4.588102573568159315e+00,5.464441333766216324e+00,1.299436778670065573e+00,1.356815839698492843e+00
1.879612865520191134e+00,2.738306706972668980e+00,3.677513666352972610e+00,4.591516717321638907e+00,5.469987610719238447e+00,1.300032137423027923e+00,1.353957777123234285e+00
1.874102442520422684e+00,2.738114433532590652e+00,3.693217353066531317e+00,4.594831380151256361e+00,5.467609657509512999e+00,1.299694000441766750e+00,1.351223308200028672e+00
1.878555696459076829e+00,2.735373598869836886e+00,3.676875634475032406e+00,4.606741438230535834e+00,5.464615844596337979e+00,1.299118693798404944e+00,1.351481201858213410e+00
1.875448137285101513e+00,2.738450746485245002e+00,3.691529392828722056e+00,4.593768505465638086e+00,5.464367613563680059e+00,1.300754031343501982e+00,1.352698097810786981e+00
1.880188443378502328e+00,2.740222037994050730e+00,3.677024774445073696e+00,4.594544312344625681e+00,5.459500106681134390e+00,1.300229951012989771e+00,1.357008381485956594e+00
1.875582412684656752e+00,2.739381700553959131e+00,3.687335810629044808e+00,4.594170633702389317e+00,5.467648856646182942e+00,1.298943604433457910e+00,1.354018332352108001e+00
1.880347238582762426e+00,2.738529173155020313e+00,3.678223321620858410e+00,4.593662162008383731e+00,5.461946225386685505e+00,1.301211132180648988e+00,1.353934474407261890e+00
1.874745587138031411e+00,2.739045765544514399e+00,3.690725891719892626e+00,4.589900563769675479e+00,5.472460830091165462e+00,1.300510102437882010e+00,1.353354840258961245e+00
1.875885745750633715e+00,2.740225383158720440e+00,3.687790322763460971e+00,4.594925991779061469e+00,5.462408572668708828e+00,1.299633527938039990e+00,1.355051546099276250e+00
1.875380906825610872e+00,2.738662717385655476e+00,3.697008128582804254e+00,4.590361837857821925e+00,5.459133371003809465e+00,1.299538005022864873e+00,1.352802498674493537e+00
1.880215077410213320e+00,2.739684163205616585e+00,3.677512016006407425e+00,4.593488281961562336e+00,5.460984686807560884e+00,1.298932358357047345e+00,1.356327022722085829e+00
1.875297500398874107e+00,2.741309478694915924e+00,3.691238376987556080e+00,4.587873919506809450e+00,5.465766698511887789e+00,1.299522374716120421e+00,1.356984794608802947e+00
1.877951929673206344e+00,2.735150443383855379e+00,3.683483762483549473e+00,4.592597481464927966e+00,5.474692909258573437e+00,1.299474160278202062e+00,1.351306991343227626e+00
1.879114359987486882e+00,2.736217448132853391e+00,3.691374638266823105e+00,4.590818141221316928e+00,5.455293822971869488e+00,1.299894711207618236e+00,1.351147406793738348e+00
1.874936319256630846e+00,2.738887628989253198e+00,3.691708921304473812e+00,4.590547822370116826e+00,5.469356984227947471e+00,1.300693509186215957e+00,1.352915731344013439e+00
1.878947584242488755e+00,2.736243273935843767e+00,3.678114924728074886e+00,4.594282032386112213e+00,5.473775985987718862e+00,1.301062695596747254e+00,1.350877958979948001e+00
1.878553263124145722e+00,2.735354197426116851e+00,3.675720569175199515e+00,4.608066506991715272e+00,5.464843238053616936e+00,1.298707616750294669e+00,1.353595309022431081e+00
1.875538439071794183e+00,2.735532198832502093e+00,3.692556349985388842e+00,4.583163115944299371e+00,5.482422179024733389e+00,1.298984462967019748e+00,1.352652245553657817e+00
1.878167952340847213e+00,2.735273392400656700e+00,3.678685539111020475e+00,4.604161799908036201e+00,5.466921165719406339e+00,1.298694208204557832e+00,1.353883671134275435e+00
1.877776734542163428e+00,2.734725165847937678e+00,3.692154441523286312e+00,4.594474089848956666e+00,5.459797404474203475e+00,1.299025318847014887e+00,1.351414077846932571e+00
1.878414073361013958e+00,2.735562814070843896e+00,3.684459691970318307e+00,4.589875141076423581e+00,5.473119316451747984e+00,1.300157457474633294e+00,1.352444946992164887e+00
1.875993321348665477e+00,2.741219185820280124e+00,3.687694251219800989e+00,4.602595752626316816e+00,5.449871877857918712e+00,1.302727707369351506e+00,1.352981555116930412e+00
1.878645258598211409e+00,2.734664254697348529e+00,3.682339458932845311e+00,4.598237469030406643e+00,5.467273599639069559e+00,1.300208319413262981e+00,1.351133837446165664e+00
1.878632365935666737e+00,2.734570211991980138e+00,3.682218634040615779e+00,4.599482088609068597e+00,5.466187696603002522e+00,1.299150228831614573e+00,1.351964326314105680e+00
1.877565149113855636e+00,2.734986690434691781e+00,3.684566629285020767e+00,4.592667994819501054e+00,5.475055931271201715e+00,1.299971936588973032e+00,1.351564864807440536e+00
1.878997038809102182e+00,2.735805106680621712e+00,3.682029976279490135e+00,4.597835700687935123e+00,5.463689341859262250e+00,1.300916148075932366e+00,1.351757563909512516e+00
1.879059929254592198e+00,2.735094356878335020e+00,3.677406674381044738e+00,4.605398658902234210e+00,5.463301259871935045e+00,1.299119801042900368e+00,1.352329918216134574e+00
1.877870092878333175e+00,2.735184968122498450e+00,3.693099064426863976e+00,4.594080592198625190e+00,5.457112679850218306e+00,1.298623018485594471e+00,1.353130893870996942e+00
1.877762339238250533e+00,2.734854448136908367e+00,3.693382550095715366e+00,4.595810029507507721e+00,5.455850131648168677e+00,1.298836379336562930e+00,1.352624087760511351e+00
1.877885804530049940e+00,2.735008641861701673e+00,3.692658590136811636e+00,4.591075142286392463e+00,5.461767344547858727e+00,1.298681642451989138e+00,1.351973785658009408e+00
1.879037146677823511e+00,2.736279112294144777e+00,3.692836021055847517e+00,4.594702558639673029e+00,5.448010553389914357e+00,1.299214984011381357e+00,1.352058096316858471e+00
1.878093179484813469e+00,2.734908173962535383e+00,3.694685723692898272e+00,4.589993300421363998e+00,5.459027004917824222e+00,1.299900901258236985e+00,1.351334097492251640e+00
1.875518593315162796e+00,2.741700981679982441e+00,3.693185255769731778e+00,4.589334789219362776e+00,5.458257527700191680e+00,1.304119078358465522e+00,1.355021769967641898e+00
1.838238700167691864e+00,2.667284359093996748e+00,3.584764870680121174e+00,4.425176570754971728e+00,5.264059265773405549e+00,1.289110257658740100e+00,5.044590486761227233e+00
1.696107246801570101e+00,2.388424420790854263e+00,3.144561686712703974e+00,3.860888650565970970e+00,4.550560028857977279e+00,7.539211331365648583e+00,4.572888331113686533e+00
1.876454448355620919e+00,2.741130761738280963e+00,3.700037061921634063e+00,4.581980786677990025e+00,5.453384151867304297e+00,1.298694646507555950e+00,1.351823387291361644e+00
1.876594263553290176e+00,2.742313882000736669e+00,3.686820143189016630e+00,4.595140521539763157e+00,5.454244675497902151e+00,1.300093591022884576e+00,1.375242663007548050e+00
1.880627791403258975e+00,2.740709860192337644e+00,3.676517910663101851e+00,4.589558686277475985e+00,5.463201971538473423e+00,1.303621412988594130e+00,1.351342667919407603e+00
1.880454088921997613e+00,2.740200459849193138e+00,3.677308423574263241e+00,4.583076997501186689e+00,5.469727149271195188e+00,1.300733268116286201e+00,1.366982947449659758e+00
1.868107186716101431e+00,2.723502022448577975e+00,3.670743841593411716e+00,4.566973041620990159e+00,5.431605140665942244e+00,2.008418339853189849e+00,2.360838935036191799e+00
1.688267727864615431e+00,2.370353099390481777e+00,3.122464273755465314e+00,3.832571192730325649e+00,4.536194939529937464e+00,1.555733412196854459e+00,9.545400952523674931e+00
1.879388129062322221e+00,2.737462661316880652e+00,3.679356611234265273e+00,4.594471284830043523e+00,5.466618706987036447e+00,1.298872088250883294e+00,1.353388561602492546e+00
1.824327524375558784e+00,2.630065193880457564e+00,3.509055171391748384e+00,4.366425420167860949e+00,5.187716996354229337e+00,1.813426241876362699e+00,5.775614843077414129e+00
1.860061644966980232e+00,2.709401992931630865e+00,3.646459270551328569e+00,4.530399660996739186e+00,5.399395693518679096e+00,1.297430672661032069e+00,3.542808821083171189e+00
1.785649802838560340e+00,2.553116925555351635e+00,3.395435548368500811e+00,4.210689770568164292e+00,4.996372323273623905e+00,3.851731676581404695e+00,6.288214146611795563e+00
1.826453274859669573e+00,2.645542046693656335e+00,3.544070517393618225e+00,4.391147868374666530e+00,5.208477094151031217e+00,3.064841071261524608e+00,4.905404756722587578e+00
1.869648645832668876e+00,2.718525859810128509e+00,3.656383272186168210e+00,4.557705786166910578e+00,5.430494197629636588e+00,2.677544467149594709e+00,1.354833711995386825e+00
1.874603941062047419e+00,2.739515628066959252e+00,3.686315059256027205e+00,4.588327240674300533e+00,5.461049102693528390e+00,1.583467821536339581e+00,1.361320031830224764e+00
1.858354274714326237e+00,2.705312121583408835e+00,3.643812231246035260e+00,4.521495209403086690e+00,5.390380343004146368e+00,1.295030877503771105e+00,3.684824294846023918e+00
1.868196917801545620e+00,2.727165121246922563e+00,3.668954847107659845e+00,4.559891756932847429e+00,5.423238431588925046e+00,2.022797772826916862e+00,2.413670079742529673e+00
1.879838531354700359e+00,2.738177038788377704e+00,3.676162867427955838e+00,4.596003981002600547e+00,5.465414272925884553e+00,1.306075977471069516e+00,1.355310379599753867e+00
1.840494474791303015e+00,2.671881214535098081e+00,3.590143045351131157e+00,4.458322141124391180e+00,5.293544142352458515e+00,3.949657484907330041e+00,2.690871883165633083e+00
1.878456660311503157e+00,2.734972821848696611e+00,3.677064504793916999e+00,4.606358400997410563e+00,5.465808957205075203e+00,1.303777980259367197e+00,1.355167381006266325e+00
1.865131851998303114e+00,2.717974762458145843e+00,3.659155021765951865e+00,4.549476412332436048e+00,5.416521718680335162e+00,1.296391164706001797e+00,3.144275299087563091e+00
1.879749620936486343e+00,2.739204955138930586e+00,3.676493906192154437e+00,4.592621037533708872e+00,5.467114189697233506e+00,1.299423417826430338e+00,1.364334821893694594e+00
1.829344286735552938e+00,2.647951704585471688e+00,3.546431488219993877e+00,4.404861862876771283e+00,5.241220192697901403e+00,4.807606978442157342e+00,1.351919283606223265e+00
1.879803514314099422e+00,2.737535281436688006e+00,3.679759269051177561e+00,4.597424208791021094e+00,5.459775894206855718e+00,1.300494042452550625e+00,1.357629651528505565e+00
1.875004782325151220e+00,2.738987624991988667e+00,3.689430402970062861e+00,4.587794563648059487e+00,5.475511487346910400e+00,1.305448604742982521e+00,1.362943962548525345e+00
1.875639216196594905e+00,2.739499007530724395e+00,3.686416687166144790e+00,4.589645988640804752e+00,5.474182000197398423e+00,1.304916952630583271e+00,1.353296651687969643e+00
1.870869528649583557e+00,2.728911953860991169e+00,3.683322920487202001e+00,4.573006831483737322e+00,5.432897634716082003e+00,2.252400428404218946e+00,1.357178081456720031e+00
1.880458043208285357e+00,2.741025842764725162e+00,3.676046291126285226e+00,4.598145203036629880e+00,5.453194336942063458e+00,1.298606101291194914e+00,1.358211560289908082e+00
1.841117582071277958e+00,2.672980455532382393e+00,3.586841960625416270e+00,4.446413719621684635e+00,5.292681843805175923e+00,4.014345436747218443e+00,2.611719952411965640e+00
1.877431036936324293e+00,2.734751455053916480e+00,3.682111033976331882e+00,4.593808702356266593e+00,5.478860063431113758e+00,1.299356960774735503e+00,1.359422663733130809e+00
1.879143358286783361e+00,2.736743772109190953e+00,3.692163919861760402e+00,4.587413650497255801e+00,5.456500159571493036e+00,1.303928197405204159e+00,1.354871419848909353e+00
1.836529447088524059e+00,2.663421716931067884e+00,3.574730731878083656e+00,4.435960062616302935e+00,5.276536659456759537e+00,1.289070229264107637e+00,5.062786934448496368e+00
1.733106022655446221e+00,2.450620971450115260e+00,3.238465684294903113e+00,4.003775415400630422e+00,4.741540844966174895e+00,1.252241902442893906e+00,8.655610764105553301e+00
1.829909885599185326e+00,2.640554307292397151e+00,3.530138548573288571e+00,4.411968875546689262e+00,5.230032114956079781e+00,1.282498900250856444e+00,5.529031924808139209e+00
1.850809536633547081e+00,2.687019970720940343e+00,3.616195688228345695e+00,4.482971045135819566e+00,5.359246117972332968e+00,1.291619760869409994e+00,4.279524153236874184e+00
1.849716617198568169e+00,2.679801251215612190e+00,3.593321248698631010e+00,4.492134149346514782e+00,5.324071057506452043e+00,1.704732914392653731e+00,4.410556367317756354e+00
1.829970543247216863e+00,2.641056596540105161e+00,3.546529719823202420e+00,4.398308571555934243e+00,5.220166903359387156e+00,1.282264480285602914e+00,5.525327733260602336e+00
1.813316912576763862e+00,2.607801994175310334e+00,3.487519516763792460e+00,4.328934767910856962e+00,5.143977418628113085e+00,1.280101064526115051e+00,6.241850320037112709e+00
1.869604833530778887e+00,2.729591597290023763e+00,3.670916895381405087e+00,4.575941551733109236e+00,5.420219783321909901e+00,2.412972463866617456e+00,1.370380274642178042e+00
1.869799387172035976e+00,2.717179016887261156e+00,3.655215421958880384e+00,4.560791171611264794e+00,5.419064791924877333e+00,1.304373736242983028e+00,3.011499414553892251e+00
1.878777772080074016e+00,2.734502862064031703e+00,3.684093194401272253e+00,4.591166329202542862e+00,5.472779231273914746e+00,1.300339957397564472e+00,1.355794614060990888e+00
1.680399106862437097e+00,2.349085036128433224e+00,3.089674838168425808e+00,3.796933452550209864e+00,4.482449433686064744e+00,2.931309571310572792e+00,9.466370103261615654e+00
1.861419278699450786e+00,2.701806936025021422e+00,3.630185184651146368e+00,4.528713247573076472e+00,5.379716732118176914e+00,1.294886048883242768e+00,3.740280202289258948e+00
1.829138080203408290e+00,2.637701939436923215e+00,3.527699256019311225e+00,4.401959234883287664e+00,5.217828449150954562e+00,1.381739577341283720e+00,5.590380485171423608e+00
1.844257560079228142e+00,2.669295510352660106e+00,3.591934991262805354e+00,4.460284651258289657e+00,5.287156988065899732e+00,1.318870760554240906e+00,4.796726487079428836e+00
1.877892947104689014e+00,2.734737539352170899e+00,3.693423687304757230e+00,4.595368582000085134e+00,5.455761980839923808e+00,1.301862473278007082e+00,1.353791103879284252e+00
1.745763375608182066e+00,2.475926380248319347e+00,3.293437163847634075e+00,4.059230218284733738e+00,4.801660035350027833e+00,1.774303825388239941e+00,8.260462289208362563e+00
1.804004372473883233e+00,2.589523963709040810e+00,3.465386043153366735e+00,4.290273539126784996e+00,5.071970456194941690e+00,1.277479333403374717e+00,6.611489508404380544e+00
1.877935774871903440e+00,2.735243869048384013e+00,3.694632443150102308e+00,4.591158849665250230e+00,5.457538261255743706e+00,1.302072497443916177e+00,1.351094334105244599e+00
