5.482608929864059011e-01,5.277457732462904616e-01,6.487852192135794560e-01
8.111535053380125593e-01,3.150829907863648693e-01,4.927582963927343296e-01
3.365962110645885907e-01,5.803537309186030946e-01,7.416955501218502889e-01
2.653140174325306355e-01,2.495866540251087951e-01,9.316637428139983301e-01
6.757113367857253694e-01,6.779155926279984978e-01,2.899403489271746848e-01
1.000001397647228174e+00,3.829985226568379330e-08,3.829985226568379330e-08
3.668264056472320678e-01,9.304973965389042867e-01,7.235570183502371263e-05
7.266597422404595941e-01,6.056031195976587789e-01,3.244918589402661091e-01
5.722519267981949587e-05,9.118178752430160516e-01,4.167896128579918202e-01
4.724151185344583337e-01,3.364766965312495639e-01,8.146710155440133327e-01
1.765443776185871055e-06,8.680799927663898075e-01,5.007024614209438784e-01
1.161836526303918660e-05,2.987076350525087465e-01,9.550957007576867941e-01
8.897446855726552917e-01,3.957020169548470963e-07,4.565160104804728558e-01
8.281883396901189576e-01,4.646380877361568906e-01,3.134544040347740923e-01
8.608292960179303455e-01,2.987268902599317100e-01,4.120689927193117996e-01
8.578682889909194920e-01,7.628951450614004863e-06,5.139776450236900329e-01
3.044476666761596382e-05,9.832062729260939715e-01,1.831805025164473522e-01
3.996638765052180076e-01,1.478526256081706688e-05,9.168040252834476211e-01
6.885796275843515390e-01,3.228843904266525677e-01,6.493247063621777615e-01
6.439596696155602817e-01,4.652181845688506678e-01,6.073984159031570185e-01
9.342151623302241692e-01,3.568445936588204304e-01,1.508745331312635647e-05
4.305881943285526647e-01,9.026603182626522504e-01,4.193899780196374503e-05
3.918563811904249294e-01,8.775482653984121306e-01,2.764923441366895496e-01
4.492053435968757502e-01,7.170153530013319010e-01,5.330591437399400112e-01
2.004559714982613295e-06,6.404599708460598784e-01,7.709186132313777806e-01
1.122089724939148784e-09,5.827403544692082438e-01,8.141466838795505812e-01
9.182916470228472683e-01,2.715753396709230425e-05,3.960388974226308201e-01
5.797375403175306641e-01,8.149223394164057943e-01,3.574807600813290221e-06
3.552816174310217123e-01,4.038228969889420816e-01,8.432074177488757538e-01
4.205422072168583658e-01,5.967508130706890013e-01,6.835202697072534361e-01
7.045228207168258150e-01,4.937326738306269669e-01,5.099255832002349553e-01
3.488531968615275021e-04,4.936282488957595693e-01,8.759828043597094327e-01
7.328641757363330012e-01,3.942899789325841620e-01,5.545275413483721216e-01
7.649763788054799729e-01,5.299526636712711403e-01,3.660950955322977984e-01
5.493870647445167066e-01,6.855721638300174003e-01,4.777043323674122210e-01
8.770572636021064516e-01,4.805400701423399590e-01,5.138789821156869720e-07
9.594221209944849837e-01,2.821060001789149063e-01,1.613080653875323717e-05
9.821831778408627311e-01,1.879914913667697640e-01,5.764087051280315962e-07
1.429400113843843322e-02,8.920083416226319839e-01,4.589851329319551976e-01
6.700343593330849723e-01,1.569273436439841152e-05,7.426468872720006775e-01
6.264849113156980565e-01,8.238128924807866407e-05,7.800591163459723587e-01
8.474826182987685863e-01,5.311634871251793566e-01,7.912805747244034576e-05
9.364430513276260338e-06,7.340491549554918338e-01,6.827542099206505011e-01
5.346172361225988157e-01,8.452229886933328995e-01,9.199598233900161209e-06
5.631825119621530762e-01,3.106925329437985051e-01,7.657743397613420155e-01
3.213368435353413100e-01,8.553994310621444441e-01,4.065076674303352289e-01
5.814070275306593150e-01,5.208160696240314027e-05,8.140409146693674547e-01
6.339447476764948908e-01,6.480490580179379956e-01,4.221308301510110494e-01
4.894114519119414641e-01,8.721995697250850554e-01,4.349832881270287115e-05
1.283157205419975986e-10,1.283157775498447515e-10,1.000000016079745979e+00
5.919894548005549817e-01,5.888754669284176346e-01,5.502837715143336084e-01
7.631863216811474171e-01,2.743704581703397816e-01,5.851001898432711679e-01
3.021837322680984705e-01,9.532799941100025265e-01,2.383546193029186942e-06
2.974837136348547628e-01,5.102336607612896202e-01,8.070846019743327382e-01
3.217999705985130077e-01,2.227053446410616640e-05,9.469697573236578458e-01
2.284074445975901035e-01,1.326481967523157621e-05,9.736171004939557783e-01
5.186793032820440352e-01,4.522147999058453993e-01,7.257309340158610844e-01
2.901443256754176157e-04,3.837915769332312932e-01,9.263436784950446201e-01
6.684323208314593145e-01,7.447865129402219120e-01,1.669782653347346791e-04
6.763108787561860069e-01,5.696537645614474510e-01,4.671382003328584664e-01
9.735553660442689550e-01,1.265364867350196371e-06,2.285007722365366700e-01
6.794682616688279295e-05,8.197073793616648230e-01,5.763854014520999325e-01
4.277413444986934432e-01,4.804526359368048727e-01,7.657159621422591211e-01
4.116764300267251042e-01,7.864313644392291192e-01,4.606105121572528494e-01
8.048518808172757180e-03,5.425426037871166063e-01,8.439478125711699086e-01
1.282240333727705513e-05,9.406868566959355471e-01,3.422512198054233346e-01
7.495351728140536851e-01,5.231532767783315333e-05,6.622959204076537265e-01
2.621639423973040639e-04,4.407098962013562549e-01,9.005670445803916069e-01
7.881064308732181889e-01,1.246400195626289310e-05,6.157760375823474464e-01
8.818406271684769981e-01,3.633095876811099911e-01,3.007155716090978426e-01
3.603567669559685843e-08,2.002623089303532111e-01,9.798827165339557554e-01
7.803106354661702992e-01,6.257024221543534548e-01,2.948172446687490262e-06
5.190732940326012734e-01,7.629901983044931058e-01,3.853029211488321337e-01
2.892508772148792984e-01,8.134958687710646119e-01,5.050302518327037804e-01
4.889618967087265844e-01,6.361948780970277939e-01,5.968498827330953604e-01
3.169735056107292337e-01,7.489441880035215826e-01,5.821667156364885853e-01
9.065434342274373281e-01,4.223449610788907460e-01,5.647649366666646428e-05
2.806422657212231386e-01,9.104957370922839299e-01,3.039705154673602028e-01
7.436196194674311588e-01,6.690389696675693720e-01,4.421462947651819944e-05
7.862181208449148251e-01,4.304636482734476299e-01,4.433746263300464840e-01
5.260971367077836858e-01,1.060564168224061490e-05,8.506867917900948761e-01
2.627247835739943593e-05,6.716408563923009778e-01,7.447846901868049319e-01
7.070072118467237710e-01,7.081547845965721066e-01,5.849263126111738890e-05
2.990684580719464260e-05,7.043030412909114801e-01,7.126792682290117309e-01
3.252693571520498539e-01,3.274502348319191514e-01,8.872454416931919718e-01
9.245988207153991167e-01,2.653578262629122664e-01,2.733709282029182508e-01
4.680230352264784233e-01,8.220375841489993007e-01,3.244422072000984758e-01
5.982277644846450970e-01,7.332605093253793394e-01,3.233333396415463135e-01
6.145409197233937526e-01,3.709435800679522499e-01,6.963040439269783111e-01
2.195149754583449464e-01,9.756296326640447880e-01,4.725172378490297877e-06
3.418641540941811940e-01,6.785079812210444983e-01,6.503223618610496359e-01
9.477913770948572791e-01,1.559383031049747911e-05,3.190116121147180128e-01
3.716343741279212614e-06,9.628039445437941435e-01,2.707594528471163331e-01
7.124299206122930439e-01,2.034094128341720213e-06,7.020754978602800067e-01
4.668904385903113186e-01,2.041341770475566496e-04,8.847676970955623554e-01
1.591311744948105352e-09,1.000001070729903407e+00,1.591311683715699857e-09
1.520453089925153430e-04,7.676166236864199188e-01,6.461380641312142181e-01
8.141358424572038288e-01,5.810123527969507373e-01,8.971835040271107574e-05
6.239502662848501746e-01,7.823373444997963055e-01,1.312982543265759012e-04
8.257345040490234878e-01,2.070204490955631802e-05,5.644265643737486071e-01
