7.356589937122006706e-01,1.413506147644562727e+00,2.098000669848015587e+00,2.800000950423574331e+00,9.939970285625300050e+00,-2.929538701805132692e-02,1.634683877337023006e+01,1.675738881564850402e+01,-7.928968261217348434e+00,2.309748408803434927e+01,2.580851664520618272e+01,2.478355390714324713e+01
4.452423230886064509e-01,1.425574969467401809e+00,3.723639355078989244e+00,1.325244040363152909e+00,9.326107077566936354e+00,-5.257788209164564464e-01,1.806343523041914878e+01,1.644622157731154388e+01,-8.056767630299541239e+00,2.292888622807567955e+01,2.734342704431026405e+01,2.699303303403247867e+01
2.393638074446752251e-01,3.656257312144241545e-01,2.333953930135202803e+00,1.031377069976184302e+01,1.875993796812107206e+01,1.211801023819721834e+01,-8.948777315399700782e-01,2.023749467365376375e+01,1.962111495543666706e+01,-4.582111871370578626e+00,2.328340003821137572e+01,2.696565509682341499e+01
4.461110882031947833e-01,1.394591926018255545e+00,3.717931597858152415e+00,1.315073419818999723e+00,9.321973762985129142e+00,-5.620520808592835982e-01,1.808296016862525235e+01,1.638489681890575511e+01,-8.101547504676661404e+00,2.293475460253994669e+01,2.737546977324159769e+01,2.699371459339597479e+01
1.165604891493562389e+00,1.401581326681303974e+00,2.089867780014128762e+00,2.825699030178026483e+00,1.019570130898518556e+01,-2.838520045833367589e-01,1.654562523509994065e+01,1.636958338238503430e+01,-8.346005797743519139e+00,2.296487773259009302e+01,2.587682063238170116e+01,2.455403445805709239e+01
4.865330234056837178e-01,9.279214916235829502e-01,4.184764279978963941e+00,2.849420285069291570e+00,1.280012195418511389e+01,-8.055183208822273844e-02,1.619790743419519430e+01,1.616782607844790931e+01,-7.996942164876993608e+00,1.963684789443462719e+01,2.245522657994503746e+01,2.453200411128759839e+01
7.000000626025245642e-01,9.460197914823819110e-01,4.070456786474180966e+00,1.106200250549639996e+01,1.634169128751396372e+01,1.215699589219036625e+01,-2.421724288643992140e-01,2.042858560130322232e+01,2.205784233162735930e+01,-5.983427883312327111e+00,2.373619317554907937e+01,2.623454175031493207e+01
1.604612112172210558e+00,1.239650187079729848e+00,1.245554628885961357e+01,1.222670379769863480e+01,1.055283616049267081e+01,1.376016423842745695e+01,1.561664189478720044e-01,1.690083006666716159e+01,2.512940316811500452e+01,-7.752985616468430763e+00,2.978365722456576847e+01,2.465924350384202768e+01
7.121849019350839916e-01,1.407020680688477743e+00,2.100000000013988899e+00,2.817499147811737714e+00,9.906639575005414144e+00,-3.152122663539843467e-02,1.640333441944431314e+01,1.674695966594395458e+01,-7.925092337800766273e+00,2.303256173643231364e+01,2.579403487436113096e+01,2.478939424528625679e+01
5.147203692731774360e-01,9.665244743191386823e-01,1.224992656299185967e+00,1.309050021673538566e+00,1.057284840504394197e+01,-2.062516781892590467e-01,1.583313994632511879e+01,1.645255695030430232e+01,-7.632050365206490383e+00,2.327185332695393782e+01,2.506625035515587996e+01,2.478732072955416754e+01
