7.103111561614282587e-01,1.402839843942373044e+00,2.103973824833796691e+00,2.799953948330437203e+00,9.971038076189280730e+00,-7.544446563088934576e-01,-1.401554854195861788e+00,-3.926271418593906048e+00,2.010981026522217974e+01,1.406361519706568197e+00,2.901750177874608738e+01,2.592019199828204390e-01
6.986654963472718194e-01,1.398407826362041195e+00,2.110024537566503877e+00,2.780577204833196259e+00,9.963900127399968554e+00,-7.016499339459506546e-01,-1.363301277011844892e+00,-3.915495942220071690e+00,2.004228631635766078e+01,1.421141681620575969e+00,2.901734687332117701e+01,3.074345434296004154e-01
6.559828618745511264e-01,9.748824079848512625e-01,1.077180049798988293e+00,5.839989718943669139e+00,1.329658681850610868e+01,2.172223478543468533e-01,-1.428441757083863228e+00,-8.994400013433512253e-01,2.045485408431386887e+01,-3.103248579598741674e+00,2.247182328889809355e+01,-5.591654975798281413e-01
7.139664905573833709e-01,1.404171164573910779e+00,2.107482284394598171e+00,2.794646503345806110e+00,9.977720564776166867e+00,-7.528439566737459288e-01,-1.388509435571578354e+00,-3.927538027717522251e+00,2.009408660354870690e+01,1.401048210935066374e+00,2.901803009383687026e+01,2.616238879304194076e-01
1.164860838955954492e+00,2.485108010427891312e+00,2.099985854796473372e+00,5.515336045577992508e+00,1.066965302431751361e+01,-4.539877570525495898e+00,-4.348666090595033062e-01,-7.581157942122933591e-01,1.949231987150390921e+01,-2.624772871183247425e+00,2.505601275643346426e+01,-6.954766171970899746e-01
6.977401959037415891e-01,2.346322262102289447e+00,2.100000170851759496e+00,1.012499049505229110e+01,-9.598912467957868344e+00,-7.766934394814614118e-01,-3.684234166751027661e+00,-4.317159980131064501e+00,1.842580354416242017e+01,-2.231240807223825673e+00,2.735022464995054037e+01,-1.720808331049087370e-01
1.159359866594289912e+00,2.483648285902956498e+00,2.101202338171190398e+00,5.526279079758232626e+00,1.073269895667564633e+01,-4.417098573862685562e+00,-3.445519474798219850e-01,-7.303604643995151857e-01,1.937179543075359334e+01,-2.628195252739073950e+00,2.517620948511806489e+01,-8.316897560581677507e-01
1.160665683678119509e+00,2.489521145108363420e+00,2.098567016627677528e+00,5.511662150775371138e+00,1.067335391199422112e+01,-4.547230528714709230e+00,-4.400181529781401202e-01,-7.664128300719728060e-01,1.949662479577338203e+01,-2.627712745058427224e+00,2.504928260047113042e+01,-6.972505503893058343e-01
7.006778191994830207e-01,1.395747324585867588e+00,2.346882281882245014e+00,9.921377502350281929e+00,-1.269839599415267095e+01,-6.098502393008919942e-01,-3.456818290116627335e+00,-2.066128473745625804e+00,1.998366792085325727e+01,-1.079041973755520134e+00,2.829405790806050192e+01,-1.539222679824251649e+00
3.351504803997973903e-01,2.578837680219615347e+00,2.058189709198034567e+00,1.006550317571319475e+01,-9.416704806482956158e+00,-7.603268566837868558e-01,-3.320849453933839790e+00,-4.566663348336653883e+00,1.869150003982902675e+01,-2.153615934853218228e+00,2.654962520096730927e+01,1.285534057599226898e-01
7.021580254628403406e-01,1.406326115655434528e+00,6.288832241491199015e-01,9.290287380907939152e+00,-1.038961319108638293e+01,-3.642464567507894824e-01,-3.149557288147931011e+00,-3.688781723612005514e+00,1.859257941843007700e+01,-1.594178157477906144e+00,2.750861909085344692e+01,8.095971525542614566e-01
