-5.816547327399327116e+00,1.108779219398469129e+00,1.704587010641918088e+00,-1.471169180107609442e+00,3.141911653557000861e+00,1.238202720826201642e+01,-1.921381863624843866e+00,5.796594657633955094e+00,1.399224663012329195e+01,4.662037691345096491e+00,9.989857872580508058e+00,1.452462491752796403e+01,1.060238383150294439e+01,4.042503858734608713e+00,2.125908393849578815e+01,1.220934606730806316e+01,1.905606529415711137e+01,9.544945043048530309e+00
-3.879642548376935007e+00,1.006899705947632118e+00,1.611195342830323174e+00,-4.884463432408099770e+00,2.926629115811886894e+00,8.288201085339965246e+00,-3.270240436697015252e+00,6.057471927958767210e+00,1.329534615313796309e+01,2.119439919634494629e+00,1.000017957021682946e+01,1.407849148983570586e+01,1.575743210219870782e+01,5.317796779239886362e+00,1.854037375188572767e+01,1.248784359033692049e+01,1.905859758969155493e+01,7.630103008170168621e+00
-6.052521230548905784e+00,1.100389397491588594e+00,1.692024394126512732e+00,-3.987807112359676442e-01,3.156074892184185465e+00,1.266574204472238030e+01,-2.517152341145842076e+00,5.279164545332521996e+00,1.393489444174152680e+01,5.509204156700144850e+00,9.325237237578608784e+00,1.256478802100405368e+01,1.122621335798269193e+01,4.047357782035060580e+00,2.107273285959555409e+01,1.220695149352043174e+01,1.992973016183994162e+01,1.035984554755738785e+01
-5.863094756493092419e+00,1.109320706777674026e+00,1.691957871458688256e+00,-1.474537385948647472e+00,3.626460338596575461e+00,1.044167536974073762e+01,-2.898119146021091552e+00,7.734085412683464611e+00,1.268126324805621685e+01,6.469429966527378895e+00,7.366719962383251996e+00,1.549331716586756080e+01,9.639888870951862643e+00,4.807617486650681116e+00,2.151767236003438910e+01,1.242971852345848660e+01,1.901626796053997026e+01,1.032002818074714945e+01
-5.847257779925880250e+00,1.109193928450812106e+00,1.671442829973376121e+00,-1.458906477342116315e+00,3.635667346392999377e+00,1.043140514571591382e+01,-2.887953210401711601e+00,7.750397799074039362e+00,1.270032951827245071e+01,6.492473988545317098e+00,7.369205064397883476e+00,1.549335097671613859e+01,9.627794777192519859e+00,4.824745646413802547e+00,2.152896739161604955e+01,1.244154692605192558e+01,1.899046785703610141e+01,1.029765431738787562e+01
-7.558550669830993662e+00,1.051152852319265030e+00,1.618555618854817357e+00,-4.860825272978001599e-01,1.339655562557793056e+00,1.426216096453564042e+01,-1.362698656835439337e+00,7.045929296762200700e+00,1.236807336207777652e+01,6.538008814221031528e+00,8.603373946611425183e+00,1.390783012256680884e+01,1.184730621545777751e+01,5.355538688118062218e+00,1.774247169961103054e+01,1.035665841871380444e+01,1.887295917462588335e+01,1.031152712751835487e+01
-5.944983925827910909e+00,1.117705341129418217e+00,1.677550760983056000e+00,-4.290846758549215489e-01,3.143506027235157596e+00,1.274179942552740741e+01,-2.439860174951159255e+00,5.265515685357433640e+00,1.392985941829423346e+01,5.618606937709615501e+00,9.420312040198057346e+00,1.252092792021067424e+01,1.119496203298012915e+01,4.168148620212636324e+00,2.118822811481131652e+01,1.220193914735755314e+01,1.991050675366267697e+01,1.045388547678432900e+01
-3.824463376216773902e+00,1.003378711394394829e+00,1.594262373346934991e+00,-4.880305729875042964e+00,2.934994339679862563e+00,8.326781628607314190e+00,-3.298869140295666025e+00,6.054075125662375711e+00,1.332548069326174556e+01,2.119595175251388852e+00,1.000605042560418845e+01,1.413370419726127380e+01,1.575037312886889573e+01,5.353695644750055216e+00,1.850124767422201799e+01,1.249835093751205406e+01,1.900915739700323215e+01,7.577343676087292756e+00
-5.346351996968630615e+00,1.083518978489957041e+00,1.634261189682468807e+00,-6.422279087202510395e-01,3.289799467137789257e+00,1.045361028537167769e+01,-3.080374775293666989e+00,4.959998193315827031e+00,1.394721044939054266e+01,3.035691839017930160e+00,8.805448443758930210e+00,1.507025442028700546e+01,1.158993558686774605e+01,5.781134342498982726e+00,1.908385895858282666e+01,1.050311923039472717e+01,2.060435304330336592e+01,1.106768857894705071e+01
-5.334729692203764806e+00,1.078743206353110384e+00,1.630103014243016624e+00,-6.313357392437405347e-01,3.299289541686902805e+00,1.046222915731085656e+01,-3.077892057048739805e+00,4.967744874873069705e+00,1.393329864859184042e+01,3.047335229906911636e+00,8.793463606537635258e+00,1.507411850221585325e+01,1.157660263149911373e+01,5.772414637620099320e+00,1.908465646915878011e+01,1.050127657458131480e+01,2.059192102565886628e+01,1.104751306819269274e+01
