1.578765911123526600e+00,2.622061636619278602e+00,1.384510870607229993e+00,3.426704453168527564e+00,4.493724506438439903e+00,7.734188380358844039e-01,9.941213759747714596e-01
1.125679740978116516e+00,1.766012255573283340e+00,9.987951293019428078e-01,1.760521573355628977e+00,8.789781768838398790e+00,8.241462594712429812e-01,8.903942045579547049e-01
1.312486768348552602e+00,2.114719846554867999e+00,4.738132473001538614e+00,2.504656807579943134e+00,1.080939162703807188e+00,7.819141075378348571e-01,9.105882738231602103e-01
8.776947502483118946e-01,1.306772768235444637e+00,3.894376667780428569e+00,6.289850867649234623e+00,1.000664472077017919e+00,8.626916390587008321e-01,8.627957867669731051e-01
1.753965467651317001e+00,2.957013538159800614e+00,1.620038830124275409e+00,2.584382079911498042e+00,9.933013902039298237e-01,8.921766269787665404e-01,8.303746070981254945e-01
1.196982464026183024e+00,1.889487785774421003e+00,1.064114015982660089e+00,6.995601642561870115e+00,1.036113274733581946e+00,8.947273165833931063e-01,9.171170124749378205e-01
1.218211066937902709e+00,2.044001855359347086e+00,1.161212566765266851e+00,5.285735250561506504e+00,6.018950326841272513e+00,8.826625769371591046e-01,9.011152119716345776e-01
9.457358886732579739e-01,6.854078439377071508e-01,2.583553206012026759e+00,5.894408290047191912e+00,5.538026475263002624e+00,6.501906320844955678e-01,7.185535777689481263e-01
1.091986213168929076e+00,1.693302289559806439e+00,5.388423556119266600e+00,2.528126869298626289e+00,1.069464082008934946e+00,7.135228772112180984e-01,9.070641051068649707e-01
9.469629333618496680e-01,6.886365148954003423e-01,2.578113678364343908e+00,5.904558094232792875e+00,5.520735743639979987e+00,6.624189870591818963e-01,8.633463718829661460e-01
9.850020097748637404e-01,1.500055361144984056e+00,8.889193677522058135e-01,5.569608815024257531e+00,6.776426256146346638e+00,8.728979561162402145e-01,8.641263346015739533e-01
1.068104943118904915e+00,1.647389205603048357e+00,1.969328290281276539e+00,1.560874685991665567e+00,8.743252743359507306e+00,8.256510710203768255e-01,7.910715880550880374e-01
1.164961386585625203e+00,1.839727234690706315e+00,5.180941430835797057e+00,2.632374013243607092e+00,1.079770595525747945e+00,8.550069982842235516e-01,8.979009266161016578e-01
1.530208233562073694e+00,2.525857194318176013e+00,1.329980942316776549e+00,5.194925905269686339e+00,1.061517367337497131e+00,7.144605688341749694e-01,8.653334313462477390e-01
1.560331323551007232e+00,2.586515416731260952e+00,1.377032639822932891e+00,4.942820447847801724e+00,1.092970244015843750e+00,7.339889289655396887e-01,7.778497938745340123e-01
1.064879400348797578e+00,1.657062781362577786e+00,5.430944122389123052e+00,2.632235084685472071e+00,1.154978161259497149e+00,8.321522265297132126e-01,7.826080248730560296e-01
1.170898977129481322e+00,1.844689290427326878e+00,5.163665317933623378e+00,2.589908837090314275e+00,9.972941591019466312e-01,7.237661706625651004e-01,7.952671923209843063e-01
9.430674482108897250e-01,6.852332582411246875e-01,2.566238110575934428e+00,5.886780977998845366e+00,5.543411391474263539e+00,9.620433288838700081e-01,7.939315582780583913e-01
9.562288185710277055e-01,1.464466967100446215e+00,3.750507279514396330e+00,2.021497190750176198e+00,7.440313025636542399e+00,7.452944286545228891e-01,7.647502945558908305e-01
1.234239603748522818e+00,1.760424496565110353e+00,1.196152826954909987e+00,2.778860587575256780e+00,8.200574951706268934e+00,7.281387507652703484e-01,7.935259602060554807e-01
1.346021889329523269e+00,2.171175639911043120e+00,3.717196982495121205e+00,4.483400627125026183e+00,1.099746934335964932e+00,7.910831868637863140e-01,7.830238960489369626e-01
9.840706247362420722e-01,1.494843160641233126e+00,4.439752595995862805e+00,5.291337812762673565e+00,1.055371874789619469e+00,7.549753673223642547e-01,8.627672889343300788e-01
1.188801386182281483e+00,1.875317101353223270e+00,3.722794856545761810e+00,5.410616922254566141e+00,1.062748761260696506e+00,8.412210723424726755e-01,9.540670302422453730e-01
1.151293910494208372e+00,1.821609575512028512e+00,1.028622859628027575e+00,6.938687232795943238e+00,2.573028765389648420e+00,7.280426979545644439e-01,8.522034083129830240e-01
1.118210231118459186e+00,1.738687857490313959e+00,3.851329703094378054e+00,2.576527744974767664e+00,6.270643004378757546e+00,8.639561289820192336e-01,8.040520389499388187e-01
