7.020008629389828947e-01,1.404000207451150395e+00,2.087627628134466562e+00,4.584892769650549482e+00,1.174636815980491455e+01,1.114163478710953115e+01,1.754476097279445668e+01,1.902115484566585124e+01,-3.870005403141794087e+00,-1.127105390838255694e+01,2.422112291057591804e+01,1.982217242124032808e+01
7.051666492765751304e-01,9.078759520763243218e-01,3.613256188468957575e+00,2.812147303304561863e+00,1.049621913336385326e+01,1.792743759546598525e+01,1.409928885133911969e+01,1.552752131175844674e+01,-1.387948531445270639e+00,-6.182686824079772769e+00,2.011860800289639428e+01,2.427711662655822877e+01
1.144967797618177352e+00,7.657404156946131524e-01,2.058220849953900533e+00,5.200575376032590569e+00,-3.794045424031160962e+00,1.250940679534328659e+01,1.792388983874963415e+01,1.678566604160932485e+01,2.474149060105278863e+01,3.381568261492193983e+01,2.699382428893300201e+01,-2.883213914736046490e+00
6.973369535104139150e-01,2.315594311716348663e+00,2.099958917118222246e+00,-1.407419165548769557e+00,1.271885891609492880e+01,-4.893716928940963662e+00,1.908977317194564804e+01,1.943786677438308530e+01,-6.701558762382466838e+00,2.301146049137124194e+01,2.492502070573900497e+01,-3.583536116838870744e-01
1.170645321523389848e+00,8.128556082073228328e-01,2.228199076301411008e+00,5.242578022674196703e+00,-3.816569290269933301e+00,1.230932366481800955e+01,1.787711497630893831e+01,1.689559780272974621e+01,2.481537439524915811e+01,3.391711770386481817e+01,2.715691899768879480e+01,-2.905413642461208923e+00
1.155298324976832491e+00,1.400505276671222266e+00,2.094512644302394033e+00,2.812787777615286533e+00,9.974936237257955085e+00,1.297002938784686066e+01,1.301489818595351267e+01,1.623457207047245276e+01,-3.257577847722094244e+00,-5.993535115732933072e+00,2.156259450401712385e+01,2.358248475794223964e+01
1.002871585742667992e+00,8.762335561007491558e-01,3.521543318985921989e+00,5.198999208194382327e+00,-1.050645904531558150e+00,1.230927494759395913e+01,1.965010430183723500e+01,1.552373234826224646e+01,2.583408337568867097e+01,2.886429660971904454e+01,2.821601886981353147e+01,-2.288097712058308808e+00
6.991894814405186231e-01,1.410055341647816762e+00,3.424654963639578220e+00,2.867291629266401909e+00,1.000317586688275284e+01,1.772758781076169754e+01,1.387932961385816100e+01,1.628615929339845536e+01,-2.646451714472785266e+00,-6.377886455558704704e+00,2.117964360428442205e+01,2.429087621318969070e+01
1.158666093731685720e+00,1.408548423818768880e+00,2.096020982787359266e+00,2.800021844071115318e+00,9.972035086623478151e+00,1.296727032049514960e+01,1.299669433486403847e+01,1.621111112483880490e+01,-3.251975042508542302e+00,-5.966973479511544554e+00,2.154513795065078696e+01,2.358506296918464074e+01
1.159027557807965625e+00,1.404615573758193348e+00,2.097551031988543091e+00,2.788410078460225705e+00,9.971932597395500864e+00,1.295578486809067265e+01,1.298268629966064935e+01,1.620252536784241570e+01,-3.243814186147069734e+00,-5.946563903542298135e+00,2.153438272728333658e+01,2.357538605049799685e+01
1.162199335290110769e+00,1.408878508153422082e+00,2.097986264255544686e+00,2.800384492185053364e+00,9.971421516957903464e+00,1.296736311446777457e+01,1.299525188263301523e+01,1.621072742772410180e+01,-3.251751322780620068e+00,-5.965377818788600628e+00,2.154463464858421773e+01,2.358668363350104613e+01
1.175041917432906535e+00,1.522596442785739468e+00,3.384349142552928846e+00,5.378354842379978962e+00,-4.455155891723043826e-01,1.234931805056111820e+01,1.981818794456781774e+01,1.585053396435086448e+01,2.613757737794836800e+01,3.070544360529463646e+01,2.828101265736822612e+01,-2.585933125997814219e+00
7.154481206335085997e-01,8.071312420865959236e-01,3.611709270180387232e+00,5.240781760580907722e+00,-9.945313990575658236e-01,1.227932591299968124e+01,1.910446659480444609e+01,1.547760978638481966e+01,2.557065576425178577e+01,2.881268549047657146e+01,2.759669502683616571e+01,-2.461902694463875108e+00
1.305154223619510390e+00,1.394958607035440945e+00,3.697296988955192543e+00,4.806831946011684842e+00,1.818238619541791001e-01,1.230593666635946093e+01,2.072688440808509824e+01,1.639420106473802008e+01,2.683640591293367450e+01,3.050498963344659842e+01,2.849353728972388566e+01,-3.111823348219907359e+00
